id,code,mcc,name,category_code,category_label,owner_first_name,owner_last_name,owner_full_name,owner_gender,owner_ethnicity,phone,email,wilaya_id,wilaya_name,moughataa_id,moughataa_name,address,latitude,longitude,commission_rate,avg_transaction_min,avg_transaction_max,status,registration_date,created_at,updated_at
459,MRC302015,4812,undefined Plus Nouakchott-Nord,TEL,,Wedadi,Ould Abdallah,Wedadi Ould Abdallah,M,MAURE,+22247741327,undefinedplusno@nafadpay.mr,1,Nouakchott-Nord,2,,51 Avenue Nasser,NaN,NaN,0.0106,500,10000,ACTIVE,2024-11-02,2024-11-02T14:52:27.869Z,2024-12-21T20:34:44.308Z
460,MRC301124,5411,undefined de la Paix Guidimaka,ALM,,Dramane,Sall,Dramane Sall,M,SONINKE,+22234741327,undefineddelapa@nafadpay.mr,8,Guidimaka,28,,94 Avenue Nasser,NaN,NaN,0.0185,200,5000,ACTIVE,2023-02-19,2023-02-19T18:12:40.323Z,2024-08-18T05:06:30.771Z
461,MRC779106,4812,undefined Central Tagant,TEL,,Hamidou,Dia,Hamidou Dia,M,SONINKE,+22233741327,undefinedcentra@nafadpay.mr,13,Tagant,49,,162 Avenue Gamal,NaN,NaN,0.0091,500,10000,ACTIVE,2024-06-04,2024-06-04T06:06:33.992Z,2024-12-14T12:40:20.301Z
462,MRC560172,5411,undefined Plus Dakhlet Nouadhibou,ALM,,Ghali,Sow,Ghali Sow,M,SONINKE,+22233412944,undefinedplusda@nafadpay.mr,4,Dakhlet Nouadhibou,10,,48 Avenue Gamal,NaN,NaN,0.0069,200,5000,INACTIVE,2022-05-03,2022-05-03T01:29:15.277Z,2023-02-16T19:33:00.129Z
463,MRC456060,4812,undefined de la Corniche Nouakchott-Ouest,TEL,,Jiddou,Ould Maloum,Jiddou Ould Maloum,M,MAURE,+22249043537,undefineddelaco@nafadpay.mr,2,Nouakchott-Ouest,4,,163 Avenue Gamal,NaN,NaN,0.0136,500,10000,ACTIVE,2024-03-02,2024-03-02T15:58:43.331Z,2024-03-11T01:38:12.607Z
464,MRC047266,5411,undefined Al Amane Nouakchott-Sud,ALM,,Moctar,Ould Hamadi,Moctar Ould Hamadi,M,MAURE,+22225741327,undefinedalaman@nafadpay.mr,3,Nouakchott-Sud,8,,99 Avenue Gamal,NaN,NaN,0.0168,200,5000,ACTIVE,2023-12-30,2023-12-30T22:37:42.046Z,2024-10-06T03:04:55.687Z
465,MRC235912,5411,undefined Essalem Nouakchott-Nord,ALM,,Kéba,Anne,Kéba Anne,M,PEUL,+22241741327,undefinedessale@nafadpay.mr,1,Nouakchott-Nord,3,,102 Avenue Nasser,NaN,NaN,0.005,200,5000,ACTIVE,2023-02-10,2023-02-10T06:49:03.144Z,2024-01-08T22:47:59.963Z
466,MRC077836,5411,undefined El Wafa Nouakchott-Sud,ALM,,Aïssata,Ndour,Aïssata Ndour,F,PEUL,+22243741327,undefinedelwafa@nafadpay.mr,3,Nouakchott-Sud,8,,25 Avenue Principale,NaN,NaN,0.0284,200,5000,ACTIVE,2021-04-03,2021-04-03T01:21:23.948Z,2023-04-30T05:48:47.906Z
467,MRC011618,5812,undefined Al Amane Nouakchott-Nord,RST,,Rokhaya,Barry,Rokhaya Barry,F,SONINKE,+22222741327,undefinedalaman@nafadpay.mr,1,Nouakchott-Nord,2,,175 Avenue Nasser,NaN,NaN,0.0101,300,5000,ACTIVE,2022-02-06,2022-02-06T20:14:56.143Z,2022-04-24T15:51:34.344Z
468,MRC480390,4812,undefined Essalem Nouakchott-Ouest,TEL,,Soumaïla,Mbaye,Soumaïla Mbaye,M,PEUL,+22235741327,undefinedessale@nafadpay.mr,2,Nouakchott-Ouest,6,,64 Avenue Gamal,NaN,NaN,0.0089,500,10000,ACTIVE,2024-09-15,2024-09-15T01:34:37.404Z,2024-11-20T23:22:08.100Z
469,MRC991029,5812,undefined Teyarett Dakhlet Nouadhibou,RST,,Ténin,Kanouté,Ténin Kanouté,F,PEUL,+22249741327,undefinedteyare@nafadpay.mr,4,Dakhlet Nouadhibou,10,,73 Avenue Principale,NaN,NaN,0.02,300,5000,ACTIVE,2024-06-01,2024-06-01T17:16:57.384Z,2024-08-14T16:37:22.250Z
470,MRC408734,8211,undefined du Marché Nouakchott-Nord,EDU,,Horma,Ould Mahmoud,Horma Ould Mahmoud,M,MAURE,+22224741327,undefineddumarc@nafadpay.mr,1,Nouakchott-Nord,1,,12 Avenue Gamal,NaN,NaN,0.0182,10000,100000,ACTIVE,2023-10-03,2023-10-03T03:35:01.834Z,2024-09-04T03:41:23.089Z
471,MRC043989,5651,undefined de Nouakchott Nouakchott-Ouest,HAB,,Vatma,Mint El Ghassem,Vatma Mint El Ghassem,F,MAURE,+22237741327,undefineddenoua@nafadpay.mr,2,Nouakchott-Ouest,6,,163 Avenue Nasser,NaN,NaN,0.0244,2000,30000,ACTIVE,2024-03-23,2024-03-23T07:36:23.442Z,2024-11-20T11:36:12.770Z
472,MRC130807,5812,undefined Center Hodh El Gharbi,RST,,Yacoub,Wade,Yacoub Wade,M,PEUL,+22232741327,undefinedcenter@nafadpay.mr,11,Hodh El Gharbi,44,,26 Avenue Gamal,NaN,NaN,0.0184,300,5000,ACTIVE,2023-08-18,2023-08-18T19:16:47.004Z,2023-10-04T04:10:28.529Z
473,MRC423858,5411,undefined Essalem Brakna,ALM,,Sira,Kane,Sira Kane,F,PEUL,+22246741327,undefinedessale@nafadpay.mr,6,Brakna,19,,190 Avenue de la Paix,NaN,NaN,0.0245,200,5000,INACTIVE,2023-11-30,2023-11-30T21:10:42.629Z,2023-12-14T16:20:05.475Z
474,MRC517751,7299,undefined El Khair Nouakchott-Nord,SRV,,Aziza,Mint Lemrabott,Aziza Mint Lemrabott,F,MAURE,+22236741327,undefinedelkhai@nafadpay.mr,1,Nouakchott-Nord,3,,32 Avenue Principale,NaN,NaN,0.0052,1000,20000,ACTIVE,2022-05-30,2022-05-30T17:55:16.079Z,2023-07-03T10:52:37.720Z
475,MRC131856,5211,undefined Ksar Nouakchott-Ouest,BTP,,Mariam,Mint Lemrabott,Mariam Mint Lemrabott,F,MAURE,+22242741327,undefinedksarno@nafadpay.mr,2,Nouakchott-Ouest,4,,36 Avenue de la Paix,NaN,NaN,0.0279,5000,500000,ACTIVE,2022-04-25,2022-04-25T20:34:06.373Z,2024-08-06T00:10:45.037Z
476,MRC485957,5411,undefined Teyarett Dakhlet Nouadhibou,ALM,,Rokaya,Diagana,Rokaya Diagana,F,PEUL,+22245741327,undefinedteyare@nafadpay.mr,4,Dakhlet Nouadhibou,10,,71 Avenue Gamal,NaN,NaN,0.0064,200,5000,ACTIVE,2024-01-20,2024-01-20T03:34:19.898Z,2024-07-03T11:21:35.521Z
477,MRC694467,5411,undefined Al Amane Tiris Zemmour,ALM,,Abdoulaye,Diop,Abdoulaye Diop,M,PEUL,+22244741327,undefinedalaman@nafadpay.mr,15,Tiris Zemmour,53,,73 Avenue Principale,NaN,NaN,0.0294,200,5000,ACTIVE,2021-04-26,2021-04-26T17:41:04.866Z,2023-10-01T14:25:48.722Z
478,MRC172560,4121,undefined El Khair Nouakchott-Nord,TRN,,El Mokhtar,Ould Hadrami,El Mokhtar Ould Hadrami,M,MAURE,+22248741327,undefinedelkhai@nafadpay.mr,1,Nouakchott-Nord,1,,53 Avenue Gamal,NaN,NaN,0.0211,200,3000,ACTIVE,2024-08-28,2024-08-28T06:16:07.482Z,2024-11-14T14:49:57.864Z
479,MRC567553,4812,undefined du Progrès Nouakchott-Sud,TEL,,Fodié,Sakho,Fodié Sakho,M,SONINKE,+22222741328,undefinedduprog@nafadpay.mr,3,Nouakchott-Sud,9,,89 Avenue du Commerce,NaN,NaN,0.0226,500,10000,INACTIVE,2023-05-11,2023-05-11T20:25:20.817Z,2024-01-29T02:08:28.248Z
480,MRC495271,7299,undefined Teyarett Brakna,SRV,,Boubacar,Barry,Boubacar Barry,M,PEUL,+22225741328,undefinedteyare@nafadpay.mr,6,Brakna,17,,165 Avenue Principale,NaN,NaN,0.02,1000,20000,ACTIVE,2021-04-25,2021-04-25T17:10:05.804Z,2024-03-17T03:08:28.270Z
481,MRC243462,5541,undefined du Marché Dakhlet Nouadhibou,CRB,,Zahra,Mint Cheikh,Zahra Mint Cheikh,F,MAURE,+22233741328,undefineddumarc@nafadpay.mr,4,Dakhlet Nouadhibou,10,,34 Avenue de la Paix,NaN,NaN,0.0227,1000,20000,ACTIVE,2023-01-13,2023-01-13T07:21:14.169Z,2024-04-17T13:40:09.233Z
482,MRC217305,5912,undefined Center Nouakchott-Sud,SAN,,Moctar,Ould Abeih,Moctar Ould Abeih,M,MAURE,+22247741328,undefinedcenter@nafadpay.mr,3,Nouakchott-Sud,9,,161 Avenue Principale,NaN,NaN,0.0125,500,50000,ACTIVE,2022-10-31,2022-10-31T10:26:12.197Z,2024-02-19T22:53:52.369Z
483,MRC124707,5541,undefined Central Nouakchott-Sud,CRB,,Karounga,Anne,Karounga Anne,M,SONINKE,+22236741328,undefinedcentra@nafadpay.mr,3,Nouakchott-Sud,9,,123 Avenue Nasser,NaN,NaN,0.0181,1000,20000,ACTIVE,2021-07-19,2021-07-19T17:41:42.597Z,2022-01-22T09:22:47.626Z
484,MRC373370,5812,undefined Plus Nouakchott-Ouest,RST,,Maguette,Wade,Maguette Wade,F,PEUL,+22235741328,undefinedplusno@nafadpay.mr,2,Nouakchott-Ouest,6,,107 Avenue Principale,NaN,NaN,0.0072,300,5000,ACTIVE,2023-11-05,2023-11-05T16:43:07.019Z,2024-07-04T16:30:50.289Z
485,MRC170878,5211,undefined Central Trarza,BTP,,Soumaïla,Soumaré,Soumaïla Soumaré,M,WOLOF,+22249741328,undefinedcentra@nafadpay.mr,5,Trarza,12,,7 Avenue de la Paix,NaN,NaN,0.0085,5000,500000,INACTIVE,2024-09-10,2024-09-10T19:00:30.692Z,2024-11-07T08:52:55.595Z
486,MRC371651,7299,undefined El Khair Nouakchott-Ouest,SRV,,Ahmedou,Ould El Hacen,Ahmedou Ould El Hacen,M,MAURE,+22224741328,undefinedelkhai@nafadpay.mr,2,Nouakchott-Ouest,5,,85 Avenue de la Paix,NaN,NaN,0.0144,1000,20000,ACTIVE,2021-12-13,2021-12-13T20:07:31.394Z,2022-05-09T14:47:45.230Z
487,MRC375861,5732,undefined de Nouakchott Nouakchott-Ouest,ELC,,Cheikh Sidiya,Ould Hadrami,Cheikh Sidiya Ould Hadrami,M,MAURE,+22223741328,undefineddenoua@nafadpay.mr,2,Nouakchott-Ouest,6,,116 Avenue Nasser,NaN,NaN,0.0196,5000,200000,INACTIVE,2021-07-29,2021-07-29T04:16:23.696Z,2023-11-29T21:44:07.249Z
488,MRC821951,5411,undefined El Khair Nouakchott-Ouest,ALM,,Halima,Mint Nenni,Halima Mint Nenni,F,MAURE,+22232741328,undefinedelkhai@nafadpay.mr,2,Nouakchott-Ouest,4,,117 Avenue Gamal,NaN,NaN,0.0216,200,5000,ACTIVE,2024-11-28,2024-11-28T05:38:58.675Z,2024-12-12T01:44:07.206Z
489,MRC722308,4812,undefined El Mouna Nouakchott-Nord,TEL,,Koumba,Faye,Koumba Faye,F,SONINKE,+22237741328,undefinedelmoun@nafadpay.mr,1,Nouakchott-Nord,2,,198 Avenue du Commerce,NaN,NaN,0.0278,500,10000,ACTIVE,2022-08-05,2022-08-05T16:04:04.400Z,2024-03-12T19:02:22.487Z
490,MRC135507,5812,undefined Al Amane Hodh Ech Chargui,RST,,Oumar,Ly,Oumar Ly,M,WOLOF,+22246741328,undefinedalaman@nafadpay.mr,10,Hodh Ech Chargui,40,,33 Avenue de la Paix,NaN,NaN,0.0098,300,5000,ACTIVE,2021-04-30,2021-04-30T06:11:44.307Z,2021-05-01T15:24:24.494Z
491,MRC317318,4812,undefined de la Paix Nouakchott-Ouest,TEL,,Saliou,Sow,Saliou Sow,M,PEUL,+22248741328,undefineddelapa@nafadpay.mr,2,Nouakchott-Ouest,5,,82 Avenue Nasser,NaN,NaN,0.0272,500,10000,ACTIVE,2024-10-24,2024-10-24T16:10:33.524Z,2024-11-16T14:09:41.098Z
492,MRC271879,8211,undefined Express Assaba,EDU,,Abeih,Ould Abdel Kader,Abeih Ould Abdel Kader,M,MAURE,+22245741328,undefinedexpres@nafadpay.mr,9,Assaba,30,,157 Avenue du Commerce,NaN,NaN,0.0256,10000,100000,ACTIVE,2024-06-27,2024-06-27T05:11:36.199Z,2024-11-16T23:26:25.829Z
493,MRC192030,5411,undefined Al Madina Nouakchott-Sud,ALM,,Mahjouba,Mint Taleb,Mahjouba Mint Taleb,F,MAURE,+22242741328,undefinedalmadi@nafadpay.mr,3,Nouakchott-Sud,9,,36 Avenue Gamal,NaN,NaN,0.0087,200,5000,ACTIVE,2023-08-14,2023-08-14T23:55:51.115Z,2024-03-24T19:11:02.407Z
494,MRC315870,5411,undefined de la Corniche Nouakchott-Ouest,ALM,,Moctar,Diop,Moctar Diop,M,PEUL,+22234741328,undefineddelaco@nafadpay.mr,2,Nouakchott-Ouest,4,,49 Avenue Principale,NaN,NaN,0.0173,200,5000,INACTIVE,2023-05-29,2023-05-29T11:23:45.535Z,2024-04-22T03:45:52.821Z
495,MRC047166,4812,undefined El Khair Tiris Zemmour,TEL,,Oumou,Diallo,Oumou Diallo,F,WOLOF,+22243741328,undefinedelkhai@nafadpay.mr,15,Tiris Zemmour,55,,16 Avenue Gamal,NaN,NaN,0.0131,500,10000,ACTIVE,2024-12-16,2024-12-16T19:33:45.786Z,2024-12-29T11:54:31.594Z
496,MRC920690,5411,undefined Central Nouakchott-Ouest,ALM,,Gaoussou,Diagana,Gaoussou Diagana,M,PEUL,+22241741328,undefinedcentra@nafadpay.mr,2,Nouakchott-Ouest,4,,194 Avenue Principale,NaN,NaN,0.0076,200,5000,ACTIVE,2021-02-22,2021-02-22T08:13:08.765Z,2021-07-22T19:07:28.408Z
497,MRC130009,8211,undefined du Marché Nouakchott-Nord,EDU,,Yacouba,Sarr,Yacouba Sarr,M,PEUL,+22244741328,undefineddumarc@nafadpay.mr,1,Nouakchott-Nord,1,,14 Avenue Principale,NaN,NaN,0.0081,10000,100000,ACTIVE,2024-06-13,2024-06-13T12:25:51.842Z,2024-10-27T13:55:50.248Z
498,MRC402908,5411,undefined Al Amane Nouakchott-Nord,ALM,,Lehbib,Ould Cheikh,Lehbib Ould Cheikh,M,MAURE,+22243741329,undefinedalaman@nafadpay.mr,1,Nouakchott-Nord,1,,12 Avenue Nasser,NaN,NaN,0.0212,200,5000,ACTIVE,2024-01-29,2024-01-29T23:55:13.796Z,2024-07-11T00:01:05.397Z
499,MRC508832,5651,undefined de Nouakchott Nouakchott-Nord,HAB,,Mariem,Mint Abdallah,Mariem Mint Abdallah,F,MAURE,+22233741329,undefineddenoua@nafadpay.mr,1,Nouakchott-Nord,2,,153 Avenue Nasser,NaN,NaN,0.0297,2000,30000,ACTIVE,2024-12-22,2024-12-22T11:44:58.352Z,2024-12-26T11:27:45.989Z
500,MRC089712,5411,undefined El Mouna Trarza,ALM,,Penda,Ndour,Penda Ndour,F,PEUL,+22225741329,undefinedelmoun@nafadpay.mr,5,Trarza,12,,113 Avenue Gamal,NaN,NaN,0.0254,200,5000,ACTIVE,2021-07-19,2021-07-19T14:33:14.369Z,2022-08-30T09:41:17.048Z
